Name,CBO,NOC,WMC,RFC,NPRM,NPROM,NPM,LOC,DIT,LCOM,Changes
org.apache.tapestry5.internal.mongodb.People,2,0,8,20,0,0,8,30,0,75,No
org.apache.tapestry5.internal.OptionGroupModelImpl,5,0,7,19,0,0,7,42,0,67,No
org.apache.tapestry5.internal.OptionGroupModelImplTest,5,0,3,15,0,0,3,32,1,0,No
org.apache.tapestry5.internal.OptionModelImpl,2,2,5,19,0,0,5,27,1,40,Yes
org.apache.tapestry5.internal.OptionModelImplTest,2,0,1,13,0,0,1,14,1,0,No
org.apache.tapestry5.internal.PageCatalogTotals,1,0,0,12,0,0,0,8,0,0,No
org.apache.tapestry5.internal.pageload.AssemblerContext,9,0,9,21,1,0,4,63,0,69,No
org.apache.tapestry5.internal.pageload.ComponentAssemblerImpl,35,0,16,28,5,0,11,269,0,82,No
org.apache.tapestry5.internal.pageload.ComponentName,1,0,3,15,1,0,0,25,0,11,No
org.apache.tapestry5.internal.pageload.CompositeRenderCommand,5,0,3,15,0,0,3,48,0,33,No
org.apache.tapestry5.internal.pageload.CompositeRenderCommandTest,5,0,2,349,0,0,2,55,6,0,No
org.apache.tapestry5.internal.pageload.DefaultComponentRequestSelectorAnalyzer,2,0,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.internal.pageload.DefaultComponentResourceLocator,11,0,3,15,0,0,3,27,0,33,No
org.apache.tapestry5.internal.pageload.EmbeddedComponentAssemblerImpl,22,0,16,28,8,0,8,192,0,81,No
org.apache.tapestry5.internal.pageload.PageAssembly,13,0,4,16,0,0,0,43,0,87,No
org.apache.tapestry5.internal.pageload.PageLoaderImpl,65,0,34,46,29,0,5,644,0,95,No
org.apache.tapestry5.internal.pageload.PageLoaderImpl.Key,3,0,3,15,1,0,2,25,0,0,No
org.apache.tapestry5.internal.pageload.PagePreloaderImpl,12,0,2,14,0,0,2,56,0,8,No
org.apache.tapestry5.internal.pageload.ParameterBinderImpl,4,0,3,15,0,0,2,25,0,33,No
org.apache.tapestry5.internal.pageload.RenderBodyElement,6,0,3,15,0,0,3,17,0,0,No
org.apache.tapestry5.internal.pageload.TokenStreamImpl,5,0,6,18,1,0,4,32,0,41,No
org.apache.tapestry5.internal.parser.AttributeToken,7,0,3,19,0,0,3,25,2,0,No
org.apache.tapestry5.internal.parser.BlockToken,4,0,3,19,0,0,3,18,2,0,No
org.apache.tapestry5.internal.parser.BodyToken,2,0,1,17,0,0,1,7,2,0,No
org.apache.tapestry5.internal.parser.CDATAToken,6,0,3,19,0,0,3,18,2,0,No
org.apache.tapestry5.internal.parser.CommentToken,6,0,3,19,0,0,3,18,2,0,No
org.apache.tapestry5.internal.parser.ComponentTemplateImpl,5,0,8,20,0,0,8,47,0,75,No
org.apache.tapestry5.internal.parser.DefineNamespacePrefixToken,6,0,3,19,0,0,3,20,2,0,No
org.apache.tapestry5.internal.parser.DTDToken,7,0,3,19,0,0,3,26,2,0,No
org.apache.tapestry5.internal.parser.EndElementToken,4,0,2,18,0,0,2,12,2,0,No
org.apache.tapestry5.internal.parser.ExpansionToken,4,0,3,19,0,0,3,18,2,0,No
org.apache.tapestry5.internal.parser.ExtensionPointToken,3,0,2,18,0,0,2,13,2,0,No
org.apache.tapestry5.internal.parser.ParameterToken,4,0,2,18,0,0,2,14,2,0,No
org.apache.tapestry5.internal.parser.StartComponentToken,6,0,7,23,1,0,6,54,2,57,No
org.apache.tapestry5.internal.parser.StartElementToken,7,0,3,19,0,0,3,23,2,0,No
org.apache.tapestry5.internal.parser.TemplateToken,2,18,2,16,0,1,1,13,1,0,No
org.apache.tapestry5.internal.parser.TextToken,6,0,3,19,0,0,3,18,2,0,No
org.apache.tapestry5.internal.plastic.AbstractAnnotationBuilder,14,2,8,27,0,2,6,83,1,37,No
org.apache.tapestry5.internal.plastic.AbstractMethodInvocation,8,0,13,25,0,3,10,78,0,80,No
org.apache.tapestry5.internal.plastic.AnnotationBuilder,13,1,4,31,0,2,2,77,2,25,No
org.apache.tapestry5.internal.plastic.AnnotationBuilder.AnnotationValueHandler,7,0,2,14,0,0,2,21,0,0,No
org.apache.tapestry5.internal.plastic.asm.AnnotationVisitor,3,8,7,19,0,0,7,41,0,50,No
org.apache.tapestry5.internal.plastic.asm.AnnotationWriter,12,0,10,29,0,0,5,213,1,60,No
org.apache.tapestry5.internal.plastic.asm.Attribute,6,0,9,21,0,4,2,62,0,66,No
org.apache.tapestry5.internal.plastic.asm.ByteVector,3,0,12,24,1,0,8,168,0,8,No
org.apache.tapestry5.internal.plastic.asm.ClassReader,29,0,39,51,16,1,21,1677,0,89,No
org.apache.tapestry5.internal.plastic.asm.ClassVisitor,9,13,12,24,0,0,12,76,0,45,No
org.apache.tapestry5.internal.plastic.asm.ClassWriter,31,0,44,68,6,1,22,775,1,96,No
org.apache.tapestry5.internal.plastic.asm.commons.AdviceAdapter,12,0,25,168,6,3,16,479,3,78,No
org.apache.tapestry5.internal.plastic.asm.commons.AnalyzerAdapter,20,0,29,74,10,1,18,759,1,80,No
org.apache.tapestry5.internal.plastic.asm.commons.CodeSizeEvaluator,7,0,19,64,1,1,17,176,1,26,No
org.apache.tapestry5.internal.plastic.asm.commons.GeneratorAdapter,21,1,84,143,8,2,74,708,2,98,No
org.apache.tapestry5.internal.plastic.asm.commons.InstructionAdapter,18,0,100,145,1,1,98,1004,1,98,No
org.apache.tapestry5.internal.plastic.asm.commons.JSRInlinerAdapter,29,0,10,96,6,1,3,336,2,70,No
org.apache.tapestry5.internal.plastic.asm.commons.JSRInlinerAdapter.Instantiation,10,0,6,36,0,0,5,62,0,66,No
org.apache.tapestry5.internal.plastic.asm.commons.LocalVariablesSorter,11,2,14,59,2,4,8,206,1,84,No
org.apache.tapestry5.internal.plastic.asm.commons.Method,9,0,14,26,1,0,13,117,0,69,No
org.apache.tapestry5.internal.plastic.asm.commons.Remapper,9,1,12,24,1,1,10,119,0,0,No
org.apache.tapestry5.internal.plastic.asm.commons.RemappingAnnotationAdapter,4,0,6,25,0,1,5,32,1,16,No
org.apache.tapestry5.internal.plastic.asm.commons.RemappingClassAdapter,11,1,12,36,0,4,8,76,1,41,No
org.apache.tapestry5.internal.plastic.asm.commons.RemappingFieldAdapter,7,0,4,22,0,1,3,24,1,25,No
org.apache.tapestry5.internal.plastic.asm.commons.RemappingMethodAdapter,11,1,21,80,2,1,18,152,2,19,No
org.apache.tapestry5.internal.plastic.asm.commons.RemappingSignatureAdapter,4,0,18,47,0,1,17,94,1,59,No
org.apache.tapestry5.internal.plastic.asm.commons.SerialVersionUIDAdder,24,0,12,36,1,4,7,191,1,75,No
org.apache.tapestry5.internal.plastic.asm.commons.SerialVersionUIDAdder.Item,2,0,4,16,0,0,3,27,0,41,No
org.apache.tapestry5.internal.plastic.asm.commons.SimpleRemapper,4,1,5,29,0,0,5,23,1,40,No
org.apache.tapestry5.internal.plastic.asm.commons.StaticInitMerger,4,0,5,29,0,1,4,47,1,65,No
org.apache.tapestry5.internal.plastic.asm.commons.TryCatchBlockSorter,7,0,3,89,0,1,2,35,2,0,No
org.apache.tapestry5.internal.plastic.asm.Context,4,0,0,12,0,0,0,21,0,0,No
org.apache.tapestry5.internal.plastic.asm.Edge,1,0,0,12,0,0,0,7,0,0,No
org.apache.tapestry5.internal.plastic.asm.FieldVisitor,7,7,6,18,0,0,6,40,0,41,No
org.apache.tapestry5.internal.plastic.asm.FieldWriter,11,0,7,25,0,0,4,195,1,57,No
org.apache.tapestry5.internal.plastic.asm.Frame,10,0,14,26,11,0,0,789,0,82,No
org.apache.tapestry5.internal.plastic.asm.Handle,2,0,8,20,0,0,8,44,0,37,No
org.apache.tapestry5.internal.plastic.asm.Handler,3,0,1,13,0,0,0,41,0,0,No
org.apache.tapestry5.internal.plastic.asm.Item,4,0,11,23,0,0,0,111,0,59,No
org.apache.tapestry5.internal.plastic.asm.Label,11,0,11,23,1,0,3,169,0,88,No
org.apache.tapestry5.internal.plastic.asm.MethodVisitor,10,12,33,45,0,0,33,220,0,39,No
org.apache.tapestry5.internal.plastic.asm.MethodWriter,24,0,50,95,11,0,30,1957,1,90,No
org.apache.tapestry5.internal.plastic.asm.optimizer.AnnotationConstantsCollector,9,0,6,25,0,0,6,99,1,16,No
org.apache.tapestry5.internal.plastic.asm.optimizer.ClassConstantsCollector,12,0,10,34,0,0,10,141,1,9,No
org.apache.tapestry5.internal.plastic.asm.optimizer.ClassOptimizer,16,0,13,49,0,1,11,181,2,81,No
org.apache.tapestry5.internal.plastic.asm.optimizer.Constant,9,0,11,23,0,0,2,164,0,52,No
org.apache.tapestry5.internal.plastic.asm.optimizer.ConstantPool,10,0,16,86,3,0,13,185,0,83,No
org.apache.tapestry5.internal.plastic.asm.optimizer.FieldConstantsCollector,8,0,5,23,0,0,5,39,1,40,No
org.apache.tapestry5.internal.plastic.asm.optimizer.JarOptimizer,20,0,2,14,0,0,1,154,0,33,No
org.apache.tapestry5.internal.plastic.asm.optimizer.JarOptimizer.ClassDump,7,0,4,28,0,0,4,31,1,25,No
org.apache.tapestry5.internal.plastic.asm.optimizer.JarOptimizer.ClassVerifier,9,0,4,28,0,0,3,45,1,50,No
org.apache.tapestry5.internal.plastic.asm.optimizer.MethodConstantsCollector,9,0,19,64,0,0,19,160,1,0,No
org.apache.tapestry5.internal.plastic.asm.optimizer.MethodOptimizer,11,0,11,91,0,0,11,61,3,81,No
org.apache.tapestry5.internal.plastic.asm.optimizer.NameMapping,10,0,4,16,1,0,3,62,0,50,No
org.apache.tapestry5.internal.plastic.asm.optimizer.Shrinker,24,0,2,14,0,0,1,206,0,0,No
org.apache.tapestry5.internal.plastic.asm.optimizer.Shrinker.ConstantComparator,10,0,5,17,4,0,1,128,0,0,No
org.apache.tapestry5.internal.plastic.asm.signature.SignatureReader,2,0,4,16,1,0,3,126,0,25,No
org.apache.tapestry5.internal.plastic.asm.signature.SignatureVisitor,3,4,17,29,0,0,17,53,0,98,No
org.apache.tapestry5.internal.plastic.asm.signature.SignatureWriter,4,0,20,49,2,0,18,126,1,68,No
org.apache.tapestry5.internal.plastic.asm.tree.AbstractInsnNode,7,16,11,23,0,3,6,93,0,96,No
org.apache.tapestry5.internal.plastic.asm.tree.analysis.Analyzer,21,0,13,25,3,6,4,327,0,75,No
org.apache.tapestry5.internal.plastic.asm.tree.analysis.AnalyzerException,3,0,3,46,0,0,3,18,0,0,No
org.apache.tapestry5.internal.plastic.asm.tree.analysis.BasicInterpreter,21,1,11,33,0,1,10,296,1,0,No
org.apache.tapestry5.internal.plastic.asm.tree.analysis.BasicValue,3,0,7,19,0,0,7,56,0,82,No
org.apache.tapestry5.internal.plastic.asm.tree.analysis.BasicVerifier,12,1,11,44,0,4,7,376,2,0,No
org.apache.tapestry5.internal.plastic.asm.tree.analysis.Interpreter,4,2,10,22,0,1,9,22,0,90,No
org.apache.tapestry5.internal.plastic.asm.tree.analysis.SimpleVerifier,12,0,14,58,0,8,6,202,3,80,No
org.apache.tapestry5.internal.plastic.asm.tree.analysis.SmallSet,3,0,8,41,0,0,5,65,0,31,No
org.apache.tapestry5.internal.plastic.asm.tree.analysis.SourceInterpreter,17,0,11,33,0,1,10,139,1,0,No
org.apache.tapestry5.internal.plastic.asm.tree.analysis.SourceValue,4,0,6,18,0,0,6,30,0,33,No
org.apache.tapestry5.internal.plastic.asm.tree.analysis.Subroutine,6,0,4,16,1,0,2,40,0,25,No
org.apache.tapestry5.internal.plastic.asm.tree.AnnotationNode,7,1,11,30,0,0,10,102,1,45,No
org.apache.tapestry5.internal.plastic.asm.tree.ClassNode,19,0,14,38,0,0,14,192,1,82,No
org.apache.tapestry5.internal.plastic.asm.tree.FieldInsnNode,4,0,5,28,0,0,5,29,1,40,No
org.apache.tapestry5.internal.plastic.asm.tree.FieldNode,14,0,8,26,0,0,8,119,1,72,No
org.apache.tapestry5.internal.plastic.asm.tree.FrameNode,8,0,7,30,3,0,4,97,1,57,No
org.apache.tapestry5.internal.plastic.asm.tree.IincInsnNode,4,0,4,27,0,0,4,21,1,25,No
org.apache.tapestry5.internal.plastic.asm.tree.InnerClassNode,2,0,2,14,0,0,2,16,0,0,No
org.apache.tapestry5.internal.plastic.asm.tree.InsnList,7,0,23,35,0,0,22,348,0,43,No
org.apache.tapestry5.internal.plastic.asm.tree.InsnList.InsnListIterator,4,0,10,22,0,0,9,76,0,33,No
org.apache.tapestry5.internal.plastic.asm.tree.InsnNode,3,0,4,27,0,0,4,18,1,0,No
org.apache.tapestry5.internal.plastic.asm.tree.IntInsnNode,3,0,5,28,0,0,5,23,1,40,No
org.apache.tapestry5.internal.plastic.asm.tree.InvokeDynamicInsnNode,6,0,4,27,0,0,4,27,1,25,No
org.apache.tapestry5.internal.plastic.asm.tree.JumpInsnNode,4,0,5,28,0,0,5,24,1,40,No
org.apache.tapestry5.internal.plastic.asm.tree.LabelNode,4,0,7,30,0,0,7,30,1,57,No
org.apache.tapestry5.internal.plastic.asm.tree.LdcInsnNode,4,0,4,27,0,0,4,19,1,25,No
org.apache.tapestry5.internal.plastic.asm.tree.LineNumberNode,4,0,4,27,0,0,4,21,1,25,No
org.apache.tapestry5.internal.plastic.asm.tree.LocalVariableAnnotationNode,10,0,3,35,0,0,3,33,3,33,No
org.apache.tapestry5.internal.plastic.asm.tree.LocalVariableNode,3,0,2,14,0,0,2,22,0,0,No
org.apache.tapestry5.internal.plastic.asm.tree.LookupSwitchInsnNode,10,0,4,27,0,0,4,45,1,25,No
org.apache.tapestry5.internal.plastic.asm.tree.MethodInsnNode,6,0,6,29,0,0,6,33,1,50,No
org.apache.tapestry5.internal.plastic.asm.tree.MethodNode,41,3,41,86,2,1,38,499,1,92,No
org.apache.tapestry5.internal.plastic.asm.tree.MultiANewArrayInsnNode,5,0,4,27,0,0,4,21,1,25,No
org.apache.tapestry5.internal.plastic.asm.tree.ParameterNode,2,0,2,14,0,0,2,11,0,0,No
org.apache.tapestry5.internal.plastic.asm.tree.TableSwitchInsnNode,9,0,4,27,0,0,4,34,1,25,No
org.apache.tapestry5.internal.plastic.asm.tree.TryCatchBlockNode,6,0,3,15,0,0,3,46,0,33,No
org.apache.tapestry5.internal.plastic.asm.tree.TypeAnnotationNode,5,1,2,32,0,0,2,17,2,50,No
org.apache.tapestry5.internal.plastic.asm.tree.TypeInsnNode,4,0,5,28,0,0,5,22,1,40,No
org.apache.tapestry5.internal.plastic.asm.tree.VarInsnNode,3,0,5,28,0,0,5,22,1,40,No
org.apache.tapestry5.internal.plastic.asm.Type,15,0,35,47,4,0,31,400,0,91,No
org.apache.tapestry5.internal.plastic.asm.TypePath,4,0,6,18,0,0,5,72,0,55,No
org.apache.tapestry5.internal.plastic.asm.TypeReference,0,0,18,30,0,0,18,85,0,96,No
org.apache.tapestry5.internal.plastic.asm.util.ASMifier,31,0,66,133,3,5,56,1044,1,88,No
org.apache.tapestry5.internal.plastic.asm.util.CheckAnnotationAdapter,15,0,9,28,2,0,6,85,1,77,No
org.apache.tapestry5.internal.plastic.asm.util.CheckClassAdapter,44,0,35,59,13,1,18,552,1,94,No
org.apache.tapestry5.internal.plastic.asm.util.CheckFieldAdapter,14,0,7,25,1,1,5,54,1,71,No
org.apache.tapestry5.internal.plastic.asm.util.CheckMethodAdapter,35,0,59,104,4,1,34,904,1,94,No
org.apache.tapestry5.internal.plastic.asm.util.CheckSignatureAdapter,6,0,18,47,0,1,17,194,1,66,No
org.apache.tapestry5.internal.plastic.asm.util.Printer,14,2,55,67,0,1,53,216,0,98,No
org.apache.tapestry5.internal.plastic.asm.util.Textifier,34,0,75,142,15,5,55,1114,1,93,No
org.apache.tapestry5.internal.plastic.asm.util.TraceAnnotationVisitor,4,0,7,26,0,0,7,41,1,14,No
org.apache.tapestry5.internal.plastic.asm.util.TraceClassVisitor,14,0,13,37,0,0,13,88,1,50,No
org.apache.tapestry5.internal.plastic.asm.util.TraceFieldVisitor,8,0,6,24,0,0,6,37,1,16,No
org.apache.tapestry5.internal.plastic.asm.util.TraceMethodVisitor,11,0,33,78,0,0,33,213,1,3,No
org.apache.tapestry5.internal.plastic.asm.util.TraceSignatureVisitor,4,0,24,53,4,0,20,219,1,83,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler,51,1,7,36,1,0,3,1066,0,85,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.AnnotationDefaultRule,6,0,2,22,0,0,2,13,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.AnnotationParameterRule,8,0,2,22,0,0,2,17,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.AnnotationRule,9,0,2,22,0,0,2,22,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.AnnotationValueAnnotationRule,5,0,2,22,0,0,2,14,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.AnnotationValueArrayRule,5,0,2,22,0,0,2,13,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.AnnotationValueEnumRule,5,0,1,21,0,0,1,9,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.AnnotationValueRule,6,0,1,21,0,0,1,12,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.ClassRule,7,0,1,21,0,0,1,15,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.ExceptionRule,6,0,1,21,0,0,1,6,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.ExceptionsRule,6,0,1,21,0,0,1,12,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.FieldRule,7,0,2,22,0,0,2,15,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.FrameRule,9,0,2,22,0,0,2,39,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.FrameTypeRule,7,0,1,21,0,0,1,17,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.InnerClassRule,5,0,1,21,0,0,1,9,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.InsnAnnotationRule,9,0,2,22,0,0,2,18,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.InterfaceRule,6,0,1,21,0,0,1,6,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.InterfacesRule,7,0,1,21,0,0,1,14,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.InvokeDynamicBsmArgumentsRule,6,0,1,21,0,0,1,7,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.InvokeDynamicRule,8,0,2,22,0,0,2,18,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.LabelRule,4,0,1,21,0,0,1,5,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.LineNumberRule,6,0,1,21,0,0,1,7,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.LocalVariableAnnotationRule,10,0,2,22,0,0,2,33,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.LocalVarRule,6,0,1,21,0,0,1,12,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.LookupSwitchLabelRule,7,0,1,21,0,0,1,8,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.LookupSwitchRule,9,0,2,22,0,0,2,22,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.MaxRule,5,0,1,21,0,0,1,7,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.MethodParameterRule,4,0,1,21,0,0,1,7,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.MethodRule,8,0,2,22,0,0,2,17,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.Opcode,0,0,1,13,0,0,0,8,0,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.OpcodesRule,11,0,1,21,0,0,1,60,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.OuterClassRule,5,0,1,21,0,0,1,8,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.Rule,21,36,8,20,1,4,2,161,0,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.RuleSet,4,0,2,14,0,0,2,35,0,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.SourceRule,5,0,1,21,0,0,1,7,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.TableSwitchLabelRule,7,0,1,21,0,0,1,6,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.TableSwitchRule,9,0,2,22,0,0,2,20,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.TryCatchAnnotationRule,9,0,2,22,0,0,2,18,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.TryCatchRule,5,0,1,21,0,0,1,9,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.ASMContentHandler.TypeAnnotationRule,11,0,2,22,0,0,2,27,1,0,No
org.apache.tapestry5.internal.plastic.asm.xml.Processor,48,0,12,24,8,1,3,626,0,74,No
org.apache.tapestry5.internal.plastic.asm.xml.Processor.ASMContentHandlerFactory,3,0,2,14,0,0,1,19,0,50,No
org.apache.tapestry5.internal.plastic.asm.xml.Processor.InputSlicingHandler,5,0,6,35,0,0,5,65,0,43,No
org.apache.tapestry5.internal.plastic.asm.xml.Processor.OutputSlicingHandler,8,0,6,35,0,0,5,71,0,55,No
org.apache.tapestry5.internal.plastic.asm.xml.Processor.ProtectedInputStream,2,0,5,26,0,0,4,21,0,19,No
org.apache.tapestry5.internal.plastic.asm.xml.Processor.SAXWriter,8,0,15,44,4,0,10,137,0,77,No
org.apache.tapestry5.internal.plastic.asm.xml.Processor.SAXWriterFactory,3,0,2,14,0,0,1,12,0,0,No
org.apache.tapestry5.internal.plastic.asm.xml.Processor.SingleDocElement,3,0,3,15,0,0,2,12,0,0,No
org.apache.tapestry5.internal.plastic.asm.xml.Processor.SubdocumentHandlerFactory,1,0,2,14,0,0,1,9,0,0,No
org.apache.tapestry5.internal.plastic.asm.xml.Processor.TransformerHandlerFactory,8,0,2,14,0,0,1,21,0,0,No
org.apache.tapestry5.internal.plastic.asm.xml.Processor.ZipEntryElement,6,0,3,15,0,0,2,14,0,0,No
org.apache.tapestry5.internal.plastic.asm.xml.SAXAdapter,5,0,7,19,0,7,0,41,0,14,No
org.apache.tapestry5.internal.plastic.asm.xml.SAXAnnotationAdapter,18,0,12,31,1,2,9,175,1,70,No
org.apache.tapestry5.internal.plastic.asm.xml.SAXClassAdapter,15,0,12,36,0,0,10,238,1,71,No
org.apache.tapestry5.internal.plastic.asm.xml.SAXCodeAdapter,17,0,33,78,3,0,30,317,1,72,No
org.apache.tapestry5.internal.plastic.asm.xml.SAXFieldAdapter,8,0,4,22,0,0,4,24,1,0,No
org.apache.tapestry5.internal.plastic.Cache,2,6,2,14,0,1,1,15,0,50,No
org.apache.tapestry5.internal.plastic.ClassInstantiatorImpl,11,0,8,20,2,0,5,80,0,60,No
org.apache.tapestry5.internal.plastic.DelegatingAnnotationAccess,3,0,4,16,1,0,3,29,0,25,No
org.apache.tapestry5.internal.plastic.EmptyAnnotationAccess,2,0,3,15,1,0,2,17,0,100,No
org.apache.tapestry5.internal.plastic.FailureMethodInvocationResult,4,0,5,17,0,0,5,31,0,40,No
org.apache.tapestry5.internal.plastic.FieldHandleImpl,4,0,5,17,1,0,4,36,0,44,No
org.apache.tapestry5.internal.plastic.FieldInstrumentation,1,0,1,13,0,0,0,9,0,0,No
org.apache.tapestry5.internal.plastic.FieldInstrumentations,4,0,2,14,0,0,0,15,0,50,No
org.apache.tapestry5.internal.plastic.InheritanceData,3,0,11,23,3,0,8,80,0,75,No
org.apache.tapestry5.internal.plastic.InstructionBuilderImpl,38,0,63,77,4,0,57,630,1,86,No
org.apache.tapestry5.internal.plastic.InstructionBuilderState,10,0,7,19,1,1,0,85,0,66,No
org.apache.tapestry5.internal.plastic.InstructionBuilderState.LVInfo,1,0,1,13,0,0,1,13,0,0,No
org.apache.tapestry5.internal.plastic.LocalVariableImpl,2,0,2,14,0,0,1,13,0,0,No
org.apache.tapestry5.internal.plastic.Lockable,1,5,2,14,0,2,0,14,0,0,No
org.apache.tapestry5.internal.plastic.MethodAdviceManager,21,0,13,25,10,0,1,292,0,67,No
org.apache.tapestry5.internal.plastic.MethodHandleImpl,5,0,3,15,0,0,3,26,0,25,No
org.apache.tapestry5.internal.plastic.MethodInvocationBundle,10,0,3,15,1,0,2,37,0,50,No
org.apache.tapestry5.internal.plastic.MethodParameterImpl,5,0,3,18,0,0,2,23,1,33,No
org.apache.tapestry5.internal.plastic.NameCache,5,0,8,20,0,0,8,84,0,87,No
org.apache.tapestry5.internal.plastic.NoopDelegate,4,1,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.internal.plastic.PlasticClassHandleShim,1,0,3,15,0,0,3,14,0,0,No
org.apache.tapestry5.internal.plastic.PlasticClassImpl,58,0,65,79,26,0,28,860,1,95,No
org.apache.tapestry5.internal.plastic.PlasticClassLoader,5,0,3,83,0,1,2,30,0,33,No
org.apache.tapestry5.internal.plastic.PlasticClassPool,53,0,33,45,10,1,15,476,0,92,No
org.apache.tapestry5.internal.plastic.PlasticClassPool.BaseClassDef,2,0,1,13,0,0,1,10,0,0,No
org.apache.tapestry5.internal.plastic.PlasticFieldImpl,34,0,35,50,14,0,18,376,1,81,No
org.apache.tapestry5.internal.plastic.PlasticInternalUtils,39,0,26,38,1,0,23,269,0,95,No
org.apache.tapestry5.internal.plastic.PlasticMember,7,3,3,15,0,0,2,22,0,0,No
